# x_m, y_m, v_mps
-4.157,0.297,6.855
-4.057,0.298,6.928
-3.956,0.300,7.000
-3.856,0.301,7.000
-3.755,0.303,7.000
-3.654,0.304,7.000
-3.553,0.304,7.000
-3.451,0.305,7.000
-3.350,0.305,7.000
-3.248,0.305,7.000
-3.147,0.304,7.000
-3.045,0.303,7.000
-2.944,0.302,7.000
-2.843,0.300,7.000
-2.742,0.299,6.990
-2.642,0.297,6.901
-2.542,0.295,6.813
-2.442,0.293,6.725
-2.343,0.291,6.638
-2.244,0.289,6.552
-2.146,0.288,6.467
-2.047,0.287,6.382
-1.949,0.286,6.299
-1.852,0.285,6.218
-1.754,0.285,6.137
-1.657,0.286,6.058
-1.561,0.287,5.981
-1.464,0.288,5.905
-1.368,0.291,5.831
-1.273,0.294,5.758
-1.177,0.298,5.687
-1.082,0.302,5.618
-0.988,0.308,5.551
-0.894,0.315,5.486
-0.800,0.322,5.422
-0.707,0.331,5.361
-0.614,0.341,5.302
-0.522,0.352,5.245
-0.430,0.365,5.191
-0.339,0.378,5.139
-0.248,0.393,5.089
-0.158,0.410,5.041
-0.068,0.427,4.996
0.020,0.447,4.953
0.108,0.468,4.912
0.196,0.490,4.873
0.282,0.514,4.837
0.368,0.540,4.802
0.452,0.567,4.769
0.536,0.596,4.738
0.618,0.627,4.708
0.700,0.660,4.680
0.779,0.694,4.654
0.858,0.731,4.629
0.935,0.769,4.605
1.011,0.809,4.582
1.084,0.851,4.560
1.156,0.895,4.539
1.227,0.941,4.519
1.295,0.989,4.500
1.361,1.039,4.482
1.425,1.090,4.465
1.486,1.144,4.448
1.546,1.199,4.432
1.603,1.257,4.416
1.657,1.316,4.401
1.710,1.378,4.386
1.761,1.442,4.372
1.809,1.508,4.358
1.855,1.576,4.345
1.899,1.646,4.332
1.941,1.718,4.320
1.980,1.791,4.308
2.017,1.865,4.297
2.052,1.941,4.286
2.084,2.019,4.275
2.114,2.097,4.265
2.142,2.177,4.256
2.167,2.258,4.247
2.190,2.340,4.239
2.210,2.422,4.231
2.228,2.505,4.224
2.244,2.589,4.218
2.257,2.673,4.212
2.267,2.756,4.209
2.275,2.840,4.207
2.280,2.924,4.206
2.282,3.007,4.205
2.282,3.091,4.204
2.279,3.174,4.204
2.273,3.256,4.203
2.264,3.338,4.202
2.253,3.420,4.201
2.238,3.501,4.201
2.221,3.581,4.200
2.201,3.660,4.199
2.178,3.738,4.198
2.153,3.814,4.197
2.124,3.890,4.197
2.093,3.964,4.196
2.059,4.036,4.195
2.023,4.106,4.194
1.983,4.175,4.194
1.941,4.242,4.193
1.897,4.306,4.192
1.850,4.368,4.192
1.801,4.427,4.191
1.749,4.484,4.190
1.696,4.538,4.189
1.640,4.588,4.189
1.582,4.636,4.188
1.523,4.679,4.187
1.462,4.720,4.187
1.400,4.756,4.186
1.337,4.788,4.185
1.274,4.815,4.185
1.211,4.838,4.184
1.147,4.857,4.184
1.080,4.871,4.183
1.010,4.883,4.182
0.937,4.890,4.182
0.861,4.894,4.181
0.784,4.894,4.180
0.705,4.891,4.184
0.625,4.884,4.193
0.544,4.875,4.209
0.463,4.862,4.229
0.381,4.847,4.256
0.298,4.828,4.287
0.216,4.807,4.324
0.133,4.784,4.365
0.050,4.758,4.413
-0.034,4.729,4.466
-0.117,4.699,4.525
-0.201,4.666,4.591
-0.285,4.632,4.662
-0.368,4.595,4.741
-0.453,4.557,4.826
-0.537,4.518,4.919
-0.621,4.477,5.018
-0.706,4.435,5.117
-0.792,4.391,5.213
-0.877,4.347,5.308
-0.963,4.302,5.403
-1.050,4.255,5.495
-1.138,4.209,5.587
-1.226,4.162,5.678
-1.315,4.114,5.768
-1.405,4.067,5.857
-1.496,4.019,5.944
-1.588,3.972,6.031
-1.681,3.925,6.118
-1.775,3.878,6.187
-1.871,3.832,6.237
-1.969,3.788,6.272
-2.067,3.744,6.290
-2.168,3.702,6.296
-2.270,3.661,6.294
-2.374,3.622,6.293
-2.480,3.585,6.291
-2.587,3.551,6.289
-2.696,3.519,6.288
-2.808,3.491,6.286
-2.921,3.465,6.285
-3.036,3.443,6.283
-3.153,3.425,6.281
-3.271,3.412,6.280
-3.391,3.403,6.278
-3.512,3.399,6.276
-3.632,3.400,6.274
-3.752,3.406,6.273
-3.870,3.416,6.271
-3.986,3.431,6.270
-4.101,3.449,6.268
-4.214,3.470,6.266
-4.326,3.495,6.265
-4.436,3.523,6.263
-4.544,3.554,6.262
-4.651,3.586,6.260
-4.756,3.621,6.259
-4.859,3.658,6.257
-4.961,3.697,6.264
-5.062,3.737,6.282
-5.161,3.778,6.312
-5.258,3.820,6.354
-5.354,3.863,6.323
-5.449,3.907,6.250
-5.543,3.951,6.157
-5.636,3.995,6.043
-5.727,4.039,5.905
-5.818,4.084,5.744
-5.907,4.127,5.591
-5.996,4.170,5.448
-6.084,4.213,5.315
-6.171,4.254,5.192
-6.258,4.294,5.077
-6.344,4.333,4.971
-6.429,4.371,4.873
-6.514,4.407,4.782
-6.599,4.442,4.699
-6.683,4.474,4.623
-6.767,4.504,4.553
-6.851,4.533,4.491
-6.934,4.559,4.434
-7.017,4.582,4.384
-7.100,4.603,4.340
-7.182,4.621,4.302
-7.264,4.637,4.269
-7.345,4.649,4.243
-7.426,4.658,4.222
-7.505,4.664,4.208
-7.584,4.667,4.200
-7.662,4.667,4.199
-7.738,4.662,4.198
-7.813,4.655,4.197
-7.886,4.644,4.196
-7.957,4.629,4.196
-8.026,4.611,4.195
-8.093,4.589,4.195
-8.157,4.563,4.194
-8.220,4.533,4.193
-8.281,4.500,4.193
-8.341,4.462,4.192
-8.400,4.421,4.191
-8.457,4.375,4.190
-8.512,4.327,4.190
-8.565,4.274,4.189
-8.616,4.219,4.188
-8.665,4.161,4.188
-8.711,4.100,4.187
-8.755,4.037,4.186
-8.796,3.971,4.186
-8.834,3.903,4.185
-8.870,3.833,4.184
-8.903,3.761,4.183
-8.934,3.687,4.183
-8.961,3.611,4.182
-8.986,3.534,4.181
-9.008,3.455,4.180
-9.028,3.376,4.180
-9.044,3.295,4.179
-9.058,3.213,4.178
-9.070,3.131,4.177
-9.079,3.048,4.176
-9.085,2.964,4.176
-9.088,2.880,4.175
-9.089,2.797,4.174
-9.086,2.713,4.173
-9.082,2.630,4.173
-9.074,2.547,4.172
-9.064,2.464,4.171
-9.051,2.382,4.170
-9.035,2.300,4.172
-9.017,2.219,4.175
-8.996,2.139,4.180
-8.972,2.060,4.187
-8.946,1.981,4.194
-8.917,1.904,4.202
-8.885,1.827,4.211
-8.851,1.752,4.220
-8.815,1.679,4.230
-8.776,1.607,4.241
-8.734,1.536,4.252
-8.690,1.467,4.264
-8.644,1.401,4.276
-8.595,1.336,4.288
-8.544,1.273,4.301
-8.491,1.212,4.315
-8.436,1.154,4.329
-8.379,1.098,4.344
-8.320,1.045,4.359
-8.258,0.993,4.376
-8.193,0.944,4.393
-8.127,0.896,4.411
-8.057,0.850,4.431
-7.986,0.806,4.452
-7.913,0.764,4.474
-7.838,0.724,4.497
-7.761,0.686,4.521
-7.683,0.650,4.547
-7.604,0.616,4.574
-7.524,0.583,4.603
-7.442,0.553,4.634
-7.359,0.525,4.666
-7.275,0.498,4.701
-7.189,0.473,4.737
-7.103,0.450,4.776
-7.017,0.429,4.816
-6.929,0.409,4.859
-6.840,0.391,4.904
-6.751,0.375,4.951
-6.661,0.360,5.000
-6.570,0.346,5.051
-6.479,0.334,5.105
-6.388,0.324,5.162
-6.295,0.314,5.221
-6.202,0.306,5.282
-6.109,0.299,5.345
-6.015,0.293,5.410
-5.921,0.288,5.478
-5.826,0.284,5.548
-5.731,0.281,5.619
-5.636,0.279,5.693
-5.540,0.277,5.768
-5.444,0.276,5.845
-5.347,0.276,5.924
-5.250,0.277,6.004
-5.152,0.278,6.084
-5.055,0.279,6.165
-4.956,0.281,6.244
-4.858,0.283,6.323
-4.758,0.285,6.401
-4.658,0.287,6.479
-4.558,0.289,6.556
-4.458,0.291,6.632
-4.357,0.293,6.707
-4.257,0.295,6.782
