0,0
0,5
0,10
0,15
0,20
0,25
0,30
0,35
0,40
0,45
0,50
0,55
0,60
0,65
0,70
0,75
0,80
0,85
0,90
0,95
0,100
0,105
0,110
0,115
0,120
0,125
0,130
0,135
0,140
0,145
0,150
0,155
0,160
0,165
0,170
0,175
0,180
0,185
0,190
0,195
0,200
0,205
0,210
0,215
0,220
0,225
0,230
0,235
0,240
0,245
0,250
0,255
0,260
0,265
0,270
0,275
0,280
0,285
0,290
0,295
0,300
0,305
0,310
0,315
0,320
0,325
0,330
0,335
0,340
0,345
0,350
0,355
0,360
0,365
0,370
0,375
0,380
0,385
0,390
0,395
0,400
0,405
0,410
0,415
0,420
0,425
0,430
0,435
0,440
0,445
0,450
0,455
0,460
0,465
0,470
0,475
0,480
0,485
0,490
0,495
0,500
0,505
0,510
3,512
8,512
13,512
18,512
23,512
28,512
33,512
38,512
43,512
48,512
53,512
58,512
63,512
68,512
73,512
78,512
83,512
88,512
93,512
98,512
103,512
108,512
113,512
118,512
123,512
128,512
133,512
138,512
143,512
148,512
153,512
158,512
163,512
168,512
173,512
178,512
183,512
188,512
193,512
198,512
203,512
208,512
213,512
218,512
223,512
228,512
233,512
238,512
243,512
248,512
253,512
258,512
263,512
268,512
273,512
278,512
283,512
288,512
293,512
298,512
303,512
308,512
313,512
318,512
323,512
328,512
333,512
338,512
343,512
348,512
353,512
358,512
363,512
368,512
373,512
378,512
383,512
384,508
384,503
384,498
384,493
384,488
384,483
384,478
384,473
384,468
384,463
384,458
384,453
384,448
384,443
384,438
384,433
384,428
384,423
384,418
384,413
384,408
384,403
384,398
384,393
384,388
384,383
384,378
384,373
384,368
384,363
384,358
384,353
384,348
384,343
384,338
384,333
384,328
384,323
384,318
384,313
384,308
384,303
384,298
384,293
384,288
384,283
384,278
384,273
384,268
384,263
384,258
384,253
384,248
384,243
384,238
384,233
384,228
384,223
384,218
384,213
384,208
384,203
384,198
384,193
384,188
384,183
384,178
384,173
384,168
384,163
384,158
384,153
384,148
382,148
379,151
376,155
374,160
371,163
368,167
365,171
362,175
360,179
361,183
357,187
354,189
350,193
346,195
344,199
341,202
339,206
335,210
333,214
330,217
327,221
324,225
322,228
319,232
316,235
314,240
315,244
311,248
309,251
306,255
302,256
299,259
297,262
294,266
292,270
289,274
286,278
283,281
281,285
279,289
276,293
274,297
271,301
270,306
267,309
264,313
261,317
259,321
256,325
253,329
250,333
247,336
244,340
241,344
237,347
234,351
232,354
232,358
229,363
225,365
222,368
219,372
215,376
213,379
210,384
207,387
205,392
203,395
200,399
196,403
194,407
191,410
188,414
185,418
181,421
177,422
172,423
168,421
164,419
159,416
156,413
152,410
148,407
144,404
141,402
137,399
133,397
129,394
125,391
121,388
118,385
114,382
110,379
106,376
102,373
98,371
95,368
91,365
87,362
83,358
80,356
75,353
72,351
68,349
64,345
60,343
57,340
53,336
50,332
50,328
49,323
49,319
51,314
53,310
56,306
59,302
61,298
64,295
67,291
70,287
72,283
74,279
78,275
81,271
83,267
85,263
88,259
89,255
92,251
96,248
99,245
103,242
106,238
109,234
112,230
114,227
117,223
121,219
124,215
127,212
129,208
132,204
135,200
138,196
141,192
143,188
146,184
148,180
149,176
152,172
155,168
157,164
161,161
163,158
164,153
167,149
171,145
174,142
177,138
180,135
183,131
187,127
190,123
192,120
195,116
198,112
201,108
204,104
207,100
209,96
212,92
215,89
218,85
221,81
224,77
226,74
229,70
232,66
234,62
238,59
238,54
239,50
244,47
247,44
250,40
253,36
257,33
261,32
265,32
270,34
274,37
277,39
281,42
285,45
289,48
293,51
297,54
300,56
304,59
308,62
312,65
316,68
319,71
323,74
327,77
331,80
335,83
338,86
342,89
346,92
350,95
353,98
357,101
361,104
365,106
369,109
373,112
377,114
381,117
384,119
384,114
384,109
384,104
384,99
384,94
384,89
384,84
384,79
384,74
384,69
384,64
384,59
384,54
384,49
384,44
384,39
384,34
384,29
384,24
384,19
384,14
384,9
384,4
383,0
378,0
373,0
368,0
363,0
358,0
353,0
348,0
343,0
338,0
333,0
328,0
323,0
318,0
313,0
308,0
303,0
298,0
293,0
288,0
283,0
278,0
273,0
268,0
263,0
258,0
253,0
248,0
243,0
238,0
233,0
228,0
223,0
218,0
213,0
208,0
203,0
198,0
193,0
188,0
183,0
178,0
173,0
168,0
163,0
158,0
153,0
148,0
143,0
138,0
133,0
128,0
123,0
118,0
113,0
108,0
103,0
98,0
93,0
88,0
83,0
78,0
73,0
68,0
63,0
58,0
53,0
48,0
43,0
38,0
33,0
28,0
23,0
18,0
13,0
8,0
3,0
