# x_m, y_m, v_mps
-3.486,-0.606,7.000
-3.388,-0.605,7.000
-3.291,-0.603,7.000
-3.193,-0.601,7.000
-3.094,-0.597,7.000
-2.996,-0.593,7.000
-2.898,-0.587,7.000
-2.799,-0.582,7.000
-2.700,-0.576,7.000
-2.602,-0.569,7.000
-2.504,-0.561,7.000
-2.405,-0.554,7.000
-2.307,-0.545,7.000
-2.209,-0.536,7.000
-2.111,-0.526,7.000
-2.014,-0.515,7.000
-1.916,-0.503,6.947
-1.819,-0.491,6.884
-1.722,-0.478,6.821
-1.625,-0.464,6.758
-1.528,-0.449,6.694
-1.432,-0.432,6.631
-1.336,-0.415,6.568
-1.240,-0.397,6.505
-1.145,-0.378,6.442
-1.050,-0.357,6.380
-0.955,-0.335,6.319
-0.861,-0.312,6.258
-0.767,-0.288,6.198
-0.673,-0.262,6.139
-0.580,-0.235,6.081
-0.488,-0.207,6.024
-0.396,-0.177,5.969
-0.305,-0.146,5.914
-0.214,-0.113,5.861
-0.124,-0.078,5.810
-0.035,-0.042,5.759
0.053,-0.005,5.710
0.141,0.035,5.662
0.227,0.076,5.616
0.313,0.119,5.571
0.397,0.163,5.527
0.481,0.210,5.484
0.563,0.258,5.442
0.644,0.308,5.401
0.724,0.359,5.361
0.802,0.413,5.322
0.878,0.469,5.284
0.953,0.526,5.247
1.026,0.585,5.210
1.098,0.646,5.174
1.167,0.710,5.139
1.233,0.775,5.104
1.298,0.842,5.070
1.360,0.911,5.036
1.419,0.982,5.003
1.475,1.055,4.971
1.528,1.131,4.939
1.579,1.208,4.907
1.627,1.287,4.876
1.671,1.368,4.846
1.713,1.451,4.816
1.752,1.535,4.787
1.788,1.620,4.758
1.821,1.707,4.731
1.851,1.795,4.704
1.878,1.884,4.679
1.901,1.974,4.654
1.922,2.064,4.631
1.939,2.156,4.610
1.953,2.247,4.590
1.964,2.340,4.571
1.971,2.432,4.554
1.976,2.525,4.538
1.977,2.617,4.525
1.974,2.710,4.513
1.968,2.802,4.502
1.959,2.893,4.493
1.946,2.984,4.486
1.929,3.075,4.480
1.909,3.164,4.475
1.885,3.252,4.472
1.858,3.339,4.469
1.827,3.424,4.468
1.792,3.508,4.466
1.753,3.590,4.465
1.710,3.669,4.465
1.664,3.746,4.464
1.614,3.820,4.463
1.561,3.892,4.463
1.504,3.960,4.463
1.443,4.024,4.465
1.379,4.084,4.467
1.312,4.141,4.471
1.242,4.192,4.476
1.169,4.240,4.482
1.093,4.282,4.490
1.014,4.319,4.500
0.932,4.352,4.512
0.849,4.380,4.527
0.763,4.404,4.544
0.675,4.423,4.563
0.586,4.438,4.585
0.496,4.449,4.610
0.405,4.455,4.638
0.313,4.458,4.670
0.221,4.458,4.705
0.129,4.454,4.744
0.036,4.446,4.787
-0.057,4.436,4.834
-0.150,4.422,4.886
-0.242,4.406,4.942
-0.335,4.387,5.004
-0.428,4.365,5.071
-0.520,4.342,5.144
-0.613,4.316,5.222
-0.705,4.289,5.306
-0.797,4.260,5.397
-0.889,4.229,5.493
-0.981,4.197,5.596
-1.073,4.164,5.706
-1.165,4.130,5.822
-1.258,4.095,5.945
-1.350,4.059,6.075
-1.443,4.023,6.211
-1.536,3.987,6.354
-1.630,3.951,6.505
-1.724,3.915,6.651
-1.818,3.880,6.784
-1.914,3.845,6.906
-2.010,3.810,7.000
-2.106,3.777,7.000
-2.204,3.745,7.000
-2.303,3.714,7.000
-2.402,3.685,7.000
-2.502,3.658,7.000
-2.604,3.633,7.000
-2.706,3.610,7.000
-2.809,3.589,7.000
-2.914,3.572,7.000
-3.019,3.558,7.000
-3.126,3.547,7.000
-3.233,3.541,7.000
-3.340,3.538,7.000
-3.447,3.539,7.000
-3.554,3.544,7.000
-3.660,3.553,7.000
-3.765,3.564,7.000
-3.869,3.579,7.000
-3.973,3.597,7.000
-4.075,3.616,7.000
-4.177,3.638,7.000
-4.277,3.662,6.907
-4.377,3.687,6.802
-4.476,3.713,6.686
-4.574,3.741,6.559
-4.671,3.769,6.419
-4.768,3.797,6.265
-4.864,3.826,6.117
-4.960,3.854,5.976
-5.055,3.883,5.842
-5.150,3.911,5.715
-5.244,3.938,5.596
-5.339,3.964,5.483
-5.433,3.989,5.377
-5.527,4.013,5.278
-5.621,4.035,5.186
-5.715,4.055,5.100
-5.808,4.073,5.021
-5.902,4.089,4.947
-5.996,4.103,4.880
-6.089,4.114,4.818
-6.182,4.122,4.762
-6.275,4.127,4.711
-6.368,4.128,4.665
-6.460,4.126,4.623
-6.552,4.121,4.586
-6.642,4.112,4.553
-6.732,4.099,4.523
-6.820,4.081,4.497
-6.906,4.059,4.475
-6.991,4.033,4.455
-7.073,4.002,4.438
-7.153,3.967,4.424
-7.229,3.926,4.413
-7.303,3.881,4.403
-7.373,3.831,4.395
-7.439,3.776,4.389
-7.502,3.717,4.384
-7.561,3.653,4.381
-7.616,3.585,4.378
-7.666,3.514,4.376
-7.713,3.439,4.375
-7.756,3.362,4.374
-7.794,3.281,4.374
-7.828,3.199,4.373
-7.857,3.115,4.373
-7.883,3.028,4.373
-7.904,2.941,4.374
-7.922,2.851,4.376
-7.935,2.761,4.380
-7.944,2.671,4.385
-7.950,2.579,4.391
-7.952,2.487,4.400
-7.951,2.395,4.411
-7.946,2.302,4.423
-7.938,2.210,4.438
-7.926,2.118,4.455
-7.911,2.027,4.473
-7.893,1.936,4.494
-7.872,1.845,4.516
-7.848,1.755,4.541
-7.820,1.666,4.567
-7.790,1.578,4.594
-7.756,1.492,4.623
-7.720,1.406,4.653
-7.681,1.321,4.685
-7.639,1.238,4.717
-7.594,1.156,4.750
-7.547,1.076,4.784
-7.497,0.997,4.819
-7.444,0.920,4.854
-7.389,0.845,4.889
-7.331,0.772,4.925
-7.271,0.701,4.961
-7.209,0.632,4.998
-7.144,0.566,5.034
-7.077,0.501,5.071
-7.008,0.438,5.109
-6.936,0.378,5.146
-6.862,0.319,5.184
-6.787,0.262,5.223
-6.710,0.208,5.261
-6.632,0.156,5.300
-6.552,0.106,5.339
-6.471,0.058,5.378
-6.388,0.012,5.419
-6.304,-0.032,5.459
-6.218,-0.074,5.501
-6.132,-0.114,5.542
-6.044,-0.152,5.585
-5.956,-0.189,5.628
-5.866,-0.223,5.672
-5.776,-0.256,5.717
-5.685,-0.287,5.763
-5.594,-0.317,5.809
-5.502,-0.345,5.857
-5.409,-0.371,5.905
-5.316,-0.396,5.955
-5.222,-0.419,6.005
-5.128,-0.441,6.057
-5.033,-0.461,6.109
-4.938,-0.480,6.162
-4.843,-0.497,6.216
-4.747,-0.513,6.271
-4.651,-0.527,6.327
-4.555,-0.541,6.383
-4.459,-0.552,6.440
-4.362,-0.563,6.498
-4.265,-0.573,6.556
-4.168,-0.581,6.615
-4.071,-0.588,6.674
-3.974,-0.594,6.733
-3.876,-0.598,6.792
-3.779,-0.602,6.851
-3.681,-0.605,6.910
-3.584,-0.606,6.968
