# x_m, y_m, v_mps
-8.302,-8.725,6.450
-8.188,-8.726,6.448
-8.073,-8.723,6.447
-7.957,-8.716,6.445
-7.841,-8.705,6.443
-7.725,-8.691,6.442
-7.609,-8.672,6.442
-7.495,-8.650,6.444
-7.381,-8.624,6.448
-7.270,-8.595,6.453
-7.159,-8.562,6.460
-7.051,-8.526,6.468
-6.943,-8.488,6.477
-6.838,-8.447,6.488
-6.734,-8.403,6.500
-6.631,-8.356,6.513
-6.530,-8.307,6.528
-6.430,-8.256,6.544
-6.332,-8.203,6.561
-6.235,-8.147,6.579
-6.140,-8.090,6.599
-6.047,-8.030,6.620
-5.955,-7.969,6.642
-5.864,-7.906,6.666
-5.775,-7.842,6.690
-5.688,-7.776,6.716
-5.602,-7.708,6.743
-5.518,-7.640,6.771
-5.435,-7.569,6.801
-5.353,-7.498,6.831
-5.273,-7.425,6.863
-5.194,-7.352,6.897
-5.116,-7.277,6.932
-5.040,-7.201,6.968
-4.965,-7.124,7.000
-4.892,-7.047,7.000
-4.819,-6.968,7.000
-4.748,-6.889,7.000
-4.678,-6.809,7.000
-4.609,-6.729,7.000
-4.541,-6.647,7.000
-4.475,-6.566,7.000
-4.409,-6.483,7.000
-4.344,-6.401,7.000
-4.281,-6.317,7.000
-4.218,-6.234,7.000
-4.156,-6.150,7.000
-4.095,-6.065,7.000
-4.035,-5.981,7.000
-3.976,-5.896,7.000
-3.917,-5.812,7.000
-3.859,-5.727,7.000
-3.802,-5.642,7.000
-3.745,-5.558,7.000
-3.689,-5.473,7.000
-3.633,-5.389,7.000
-3.577,-5.304,7.000
-3.522,-5.221,7.000
-3.468,-5.137,7.000
-3.413,-5.054,7.000
-3.358,-4.971,7.000
-3.304,-4.888,7.000
-3.249,-4.806,7.000
-3.194,-4.724,7.000
-3.139,-4.642,7.000
-3.084,-4.561,7.000
-3.029,-4.480,7.000
-2.973,-4.398,7.000
-2.917,-4.317,7.000
-2.861,-4.237,7.000
-2.804,-4.156,7.000
-2.748,-4.076,7.000
-2.691,-3.996,7.000
-2.634,-3.916,7.000
-2.576,-3.836,7.000
-2.518,-3.756,7.000
-2.460,-3.676,7.000
-2.401,-3.596,7.000
-2.343,-3.516,7.000
-2.284,-3.435,7.000
-2.224,-3.355,7.000
-2.165,-3.274,7.000
-2.106,-3.194,7.000
-2.046,-3.112,7.000
-1.987,-3.031,7.000
-1.927,-2.949,7.000
-1.867,-2.867,7.000
-1.808,-2.784,7.000
-1.749,-2.701,7.000
-1.689,-2.616,7.000
-1.631,-2.532,7.000
-1.572,-2.446,7.000
-1.514,-2.360,7.000
-1.457,-2.273,7.000
-1.400,-2.186,7.000
-1.343,-2.097,7.000
-1.288,-2.008,7.000
-1.233,-1.918,7.000
-1.179,-1.827,7.000
-1.126,-1.735,7.000
-1.074,-1.642,7.000
-1.023,-1.549,7.000
-0.973,-1.454,7.000
-0.925,-1.359,6.978
-0.877,-1.262,6.939
-0.831,-1.165,6.902
-0.787,-1.066,6.866
-0.744,-0.967,6.833
-0.702,-0.867,6.801
-0.663,-0.765,6.771
-0.625,-0.663,6.742
-0.588,-0.559,6.715
-0.554,-0.455,6.690
-0.522,-0.349,6.667
-0.492,-0.243,6.646
-0.464,-0.135,6.626
-0.438,-0.027,6.609
-0.415,0.082,6.593
-0.394,0.192,6.580
-0.376,0.303,6.569
-0.361,0.415,6.560
-0.349,0.528,6.554
-0.339,0.641,6.551
-0.333,0.755,6.549
-0.330,0.869,6.547
-0.331,0.984,6.546
-0.335,1.100,6.544
-0.342,1.216,6.542
-0.354,1.332,6.540
-0.369,1.448,6.539
-0.389,1.563,6.537
-0.412,1.678,6.535
-0.439,1.791,6.534
-0.470,1.903,6.532
-0.504,2.014,6.530
-0.541,2.124,6.529
-0.583,2.232,6.527
-0.627,2.339,6.525
-0.675,2.445,6.524
-0.727,2.549,6.522
-0.781,2.651,6.520
-0.839,2.752,6.518
-0.901,2.850,6.517
-0.965,2.947,6.515
-1.033,3.042,6.513
-1.104,3.134,6.512
-1.178,3.225,6.510
-1.255,3.312,6.508
-1.335,3.397,6.507
-1.417,3.480,6.505
-1.503,3.560,6.503
-1.592,3.637,6.501
-1.683,3.710,6.500
-1.777,3.781,6.498
-1.873,3.849,6.496
-1.973,3.913,6.495
-2.074,3.973,6.493
-2.178,4.030,6.491
-2.285,4.083,6.489
-2.393,4.133,6.488
-2.504,4.178,6.486
-2.617,4.218,6.484
-2.731,4.255,6.483
-2.848,4.286,6.481
-2.965,4.313,6.479
-3.085,4.335,6.477
-3.205,4.352,6.476
-3.327,4.364,6.474
-3.450,4.370,6.472
-3.574,4.370,6.470
-3.698,4.364,6.468
-3.823,4.352,6.467
-3.949,4.334,6.465
-4.074,4.308,6.463
-4.199,4.275,6.461
-4.322,4.234,6.459
-4.442,4.187,6.457
-4.558,4.132,6.456
-4.671,4.072,6.454
-4.778,4.007,6.452
-4.882,3.937,6.450
-4.981,3.862,6.448
-5.075,3.784,6.447
-5.166,3.702,6.445
-5.252,3.618,6.443
-5.334,3.530,6.441
-5.412,3.440,6.440
-5.485,3.347,6.438
-5.555,3.253,6.436
-5.622,3.156,6.435
-5.685,3.059,6.433
-5.744,2.960,6.431
-5.800,2.860,6.430
-5.852,2.759,6.428
-5.902,2.657,6.432
-5.949,2.554,6.443
-5.993,2.451,6.461
-6.034,2.348,6.485
-6.073,2.245,6.516
-6.109,2.141,6.552
-6.143,2.038,6.594
-6.175,1.935,6.641
-6.206,1.831,6.694
-6.235,1.728,6.752
-6.262,1.626,6.816
-6.288,1.523,6.885
-6.312,1.421,6.960
-6.336,1.320,7.000
-6.358,1.219,7.000
-6.380,1.119,7.000
-6.401,1.019,7.000
-6.422,0.920,7.000
-6.443,0.822,7.000
-6.463,0.725,7.000
-6.483,0.628,7.000
-6.504,0.532,7.000
-6.524,0.437,7.000
-6.545,0.342,7.000
-6.567,0.249,7.000
-6.589,0.156,7.000
-6.612,0.065,7.000
-6.636,-0.025,7.000
-6.661,-0.115,7.000
-6.688,-0.203,7.000
-6.715,-0.290,7.000
-6.744,-0.376,7.000
-6.774,-0.461,7.000
-6.805,-0.544,7.000
-6.839,-0.626,7.000
-6.873,-0.707,7.000
-6.910,-0.786,7.000
-6.948,-0.863,7.000
-6.989,-0.939,7.000
-7.031,-1.012,7.000
-7.074,-1.084,7.000
-7.120,-1.153,7.000
-7.168,-1.220,7.000
-7.218,-1.286,7.000
-7.270,-1.349,7.000
-7.325,-1.411,7.000
-7.382,-1.472,7.000
-7.442,-1.531,7.000
-7.505,-1.590,7.000
-7.569,-1.647,7.000
-7.636,-1.703,7.000
-7.705,-1.757,7.000
-7.775,-1.810,7.000
-7.848,-1.863,7.000
-7.922,-1.914,7.000
-7.997,-1.964,7.000
-8.074,-2.013,7.000
-8.153,-2.061,7.000
-8.233,-2.109,7.000
-8.314,-2.156,7.000
-8.397,-2.202,7.000
-8.481,-2.248,7.000
-8.565,-2.294,7.000
-8.651,-2.340,7.000
-8.738,-2.385,7.000
-8.825,-2.430,7.000
-8.914,-2.476,7.000
-9.003,-2.522,7.000
-9.092,-2.568,7.000
-9.182,-2.615,7.000
-9.273,-2.663,7.000
-9.364,-2.711,7.000
-9.455,-2.760,7.000
-9.546,-2.811,7.000
-9.637,-2.862,6.991
-9.729,-2.914,6.922
-9.820,-2.968,6.859
-9.911,-3.024,6.801
-10.002,-3.081,6.749
-10.092,-3.139,6.703
-10.182,-3.200,6.663
-10.272,-3.262,6.629
-10.360,-3.326,6.602
-10.448,-3.392,6.581
-10.535,-3.461,6.567
-10.621,-3.532,6.560
-10.706,-3.605,6.558
-10.789,-3.681,6.556
-10.871,-3.760,6.555
-10.951,-3.841,6.553
-11.030,-3.925,6.551
-11.106,-4.012,6.550
-11.179,-4.101,6.548
-11.251,-4.194,6.546
-11.319,-4.291,6.545
-11.385,-4.390,6.543
-11.447,-4.494,6.541
-11.506,-4.600,6.539
-11.560,-4.711,6.537
-11.609,-4.825,6.536
-11.653,-4.943,6.534
-11.691,-5.064,6.532
-11.723,-5.189,6.530
-11.747,-5.317,6.528
-11.764,-5.446,6.526
-11.773,-5.576,6.524
-11.774,-5.704,6.522
-11.768,-5.831,6.521
-11.756,-5.956,6.519
-11.737,-6.080,6.518
-11.713,-6.201,6.516
-11.683,-6.320,6.514
-11.648,-6.437,6.512
